Game Name,Executable Timestamp,Executable Filename,Executable Hash (MD5),Most Recent File Timestamp,Most Recent Filename,Most Recent File Hash (MD5),Volume Creation Date,Volume Modification Date,Filename
Men in Black: The Series: Crashdown ,2001-09-07 17:44:28,/SLES_035.22,2dec880bae49bd9273a3aee857884adc,2001-09-10 11:03:42,/CARD.MGL,d46e2bc04a667eb73956e31afc52fa86,2001-09-18 13:42:55,,Men in Black - The Series - Crashdown (Italy).bin
Men in Black: The Series: Crashdown ,2001-09-07 17:34:08,/SLES_035.23,dbad8e6c6f274ce174816a6d734d2adc,,,,2001-09-19 10:55:10,,Men in Black - The Series - Crashdown (Spain).bin
Men in Black: The Series: Crashdown ,2001-09-18 14:37:02,/SLUS_013.87,ef1713d667043a9d1f3b883368c0ac76,2001-09-18 15:21:52,/SYSTEM.CNF,8af32aa238e9e3847cc74b526caceaec,2001-10-05 23:59:01,,Men in Black - The Series - Crashdown (USA).bin
Menkyo o Torou ,2000-04-12 12:10:30,/SLPS_026.85,c1ff2b311eff0efd8ae19f82bf3f89ae,2000-04-24 04:22:32,/TITLE/M2.DAT,d5d0ff5569e6afc6795ff4bcec3a9162,,,Menkyo o Torou (Japan) (Track 1).bin
Mental Wealth: ECTS '99 Demo Disc ,1999-08-18 18:00:00,/SCED_022.56,91e70218d24347fc4dd7b1309ca99889,,,,1999-08-18 18:00:00,,"Mental Wealth - ECTS '99 Demo Disc (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Meremanoid ,1999-04-14 15:06:56,/SLPM_804.40,773cbdae04b9ce825bff5fdbde349925,1999-04-14 15:07:18,/DATA.E2K,0431b47192359ea102a86231e0dc8edc,1998-05-18 01:41:42,,Meremanoid (Japan) (Demo).bin
Meremanoid ,1999-05-23 20:43:12,/SLPS_016.64,99297f96fd71b5cbcf867462802366b0,,,,1998-05-18 01:41:42,,Meremanoid (Japan).bin
Mermaid no Kisetsu: Curtain Call ,2002-05-15 05:09:22,/SLPM_871.08,9417495f04fd49734ba967c48a6ebaf0,,,,2002-06-12 00:00:00,,Mermaid no Kisetsu - Curtain Call (Japan) (Disc 1).bin
Mermaid no Kisetsu: Curtain Call ,2002-05-15 05:09:22,/SLPM_871.09,9417495f04fd49734ba967c48a6ebaf0,,,,2002-06-12 00:00:00,,Mermaid no Kisetsu - Curtain Call (Japan) (Disc 2) (Track 01).bin
Mermaid no Kisetsu ,2001-09-30 11:11:24,/SLPM_869.34,0c501f98c08eb08a1747cf1544646150,,,,2001-10-21 00:00:00,,Mermaid no Kisetsu (Japan) (Disc 1).bin
Mermaid no Kisetsu ,2001-09-30 11:11:24,/SLPM_869.35,0c501f98c08eb08a1747cf1544646150,,,,2001-10-21 00:00:00,,Mermaid no Kisetsu (Japan) (Disc 2).bin
Mermaid no Kisetsu ,2001-09-30 11:11:24,/SLPM_869.36,0c501f98c08eb08a1747cf1544646150,,,,2001-10-21 00:00:00,,Mermaid no Kisetsu (Japan) (Disc 3).bin
Merriment Carrying Caravan ,1998-06-22 19:39:44,/SLPS_014.93,7ffd34eac1890f27dc3f2a86de7a2e89,,,,1998-06-23 00:00:00,,Merriment Carrying Caravan (Japan) (Track 1).bin
Meru Purana ,1996-04-18 14:30:58,/SLPS_003.59,c812d579718d95f6f69b82686c1652a4,,,,1996-04-18 18:00:00,,Meru Purana (Japan) (Track 01).bin
Meta-Ph-List Mu.X.2297 ,1996-12-11 06:12:08,/SLPS_006.80,4c4b6e063e5086d5bd8e5dd3733179ff,,,,1996-08-04 03:48:59,1996-12-11 06:45:00,Meta-Ph-List Mu.X.2297 (Japan) (Disc 1).bin
Meta-Ph-List Mu.X.2297 ,1996-12-11 10:30:38,/SLPS_006.81,69f85db35d5bf0a2f8d8111bd01119b5,,,,1996-08-04 03:48:59,1996-12-11 10:45:00,Meta-Ph-List Mu.X.2297 (Japan) (Disc 2).bin
Metal Angel 3 ,1997-04-16 11:54:06,/SLPS_008.67,ffa126a12e1c136f46b2a73060e77602,,,,1997-04-17 15:00:00,,Metal Angel 3 (Japan) (Disc 1).bin
Metal Angel 3 ,1997-04-04 01:25:54,/SLPS_008.68,c3db295f2f11634647ad64c94ad8e7f2,,,,1997-04-17 15:00:00,,Metal Angel 3 (Japan) (Disc 2).bin
Metal Fist ,1997-10-23 16:56:44,/SLPS_011.64,9318ec5df5bf633ef5884215e30f153b,,,,1997-10-24 10:45:09,,Metal Fist (Japan) (Track 01).bin
Metal Gear Solid: Integral ,1999-05-10 10:17:14,/MGS/SLPM_862.49,ba1728f472776bfb8799a26d2a1b5895,1999-05-10 10:18:34,/MGS/STAGE.DIR,c7862d6f465854ca88472be14d1dc1f2,1999-05-10 11:18:11,,"Metal Gear Solid - Integral (Japan, Asia) (Disc 3) (VR-Disc).bin"
Metal Gear Solid: Integral ,1999-05-07 11:14:00,/MGS/SLPM_862.47,ce625f0ef4b5302fcf78be222c0b77ed,1999-05-07 14:19:36,/MGS/STAGE.DIR,0b1334227fd4959cd26b78dfad49fd37,1999-05-07 15:04:24,,"Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 1).bin"
Metal Gear Solid: Integral ,1999-05-07 11:14:00,/MGS/SLPM_862.48,ce625f0ef4b5302fcf78be222c0b77ed,1999-05-07 14:24:32,/MGS/STAGE.DIR,aa9d71529047733b5c1ed9b2402e2a86,1999-05-07 14:24:42,,"Metal Gear Solid - Integral (Japan, Asia) (En,Ja) (Disc 2).bin"
Metal Gear Solid: Special Missions ,1999-08-16 12:52:08,/SLES_021.36,0d2415b731e1d34d0898d0a5f9f6986c,1999-08-16 12:58:36,/MGS/STAGE.DIR,a92449b66edc1f0c5a3220bf7603cfa8,1999-08-16 14:16:33,,"Metal Gear Solid - Special Missions (Europe) (En,Fr,De,Es,It).bin"
Metal Gear Solid: VR Missions ,1999-07-13 14:00:16,/SLUS_900.62,4903137c74bf157f8276ef092c7cb6b8,1999-07-13 14:52:56,/MGS/STAGE.DIR,02a5de0bc4e621362acac986b27c300f,1999-07-13 18:19:48,,Metal Gear Solid - VR Missions (USA) (Demo).bin
Metal Gear Solid: VR Missions ,1999-06-25 11:52:14,/SLUS_009.57,545e33ec656ae5470501d6df37158358,1999-06-28 10:48:28,/SYSTEM.CNF,802bc662ff55bb837084740105c66043,1999-06-28 10:48:48,,Metal Gear Solid - VR Missions (USA).bin
Metal Gear Solid ,1998-06-30 19:57:10,/MGS/PAPX_900.44,0f5106c36943362e56198a138ab3a8ef,1998-06-30 20:11:04,/MGS/STAGE.DIR,e8756b495834709a2682d1ed0764102d,1998-06-30 20:11:18,,Metal Gear Solid (Asia) (Demo).bin
Metal Gear Solid ,1998-07-22 15:22:56,/MGS/SLED_014.00,5396bfb1984e2648207afe3733c211e3,1998-08-04 13:07:06,/MGS/STAGE.DIR,0ab4ab4f696c4d1190280b48c23bff7d,1998-08-04 13:23:58,,Metal Gear Solid (Europe) (Demo 1).bin
Metal Gear Solid ,1998-12-01 15:36:24,/SLED_017.75,d5887715495c8da1b22299b62fc554f1,1998-12-01 15:37:22,/MGS/STAGE.DIR,b7bfa4971e1e3a0ad74f4eec89590b2b,1998-12-04 09:34:13,,Metal Gear Solid (Europe) (Demo 2).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_013.70,1272e39c95694a1bb7843775a5db4ce4,1998-11-19 12:28:42,/MGS/STAGE.DIR,e12edf67305ebf37a45fb4a3e8d37436,1998-11-19 12:33:08,,Metal Gear Solid (Europe) (Disc 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_113.70,c36777317f31f6b053e2fcebec13089a,1998-11-19 12:32:56,/MGS/STAGE.DIR,e0fc6defbb33b3af2edd255a9700a5c7,1998-11-19 14:06:55,,Metal Gear Solid (Europe) (Disc 2).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_015.06,1272e39c95694a1bb7843775a5db4ce4,1998-12-28 11:19:04,/MGS/STAGE.DIR,39995c497dba87c624452cd1f6e58c57,1998-12-28 11:26:07,,Metal Gear Solid (France) (Disc 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_115.06,c36777317f31f6b053e2fcebec13089a,1998-12-28 14:11:38,/MGS/STAGE.DIR,75111a311ffebca1cdf3c952e1adf969,1998-12-28 14:11:49,,Metal Gear Solid (France) (Disc 2).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_015.07,1272e39c95694a1bb7843775a5db4ce4,1998-11-30 14:36:44,/MGS/STAGE.DIR,eb392d6ff3f7a495257ba27eefbb2c50,1998-11-30 14:40:50,,Metal Gear Solid (Germany) (Disc 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_115.07,c36777317f31f6b053e2fcebec13089a,1998-11-30 14:40:40,/MGS/STAGE.DIR,15dffb10d4c1377ebba246f3212f2b7a,1998-11-30 15:20:08,,Metal Gear Solid (Germany) (Disc 2).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_015.08,1272e39c95694a1bb7843775a5db4ce4,1999-02-09 10:33:22,/MGS/STAGE.DIR,274780ced2139180b369ae43298b8e69,1999-02-09 10:42:22,,Metal Gear Solid (Italy) (Disc 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_115.08,c36777317f31f6b053e2fcebec13089a,1999-02-09 10:42:10,/MGS/STAGE.DIR,614482fb28d8100cbb9e5d9c3bac5aa4,1999-02-09 11:52:20,,Metal Gear Solid (Italy) (Disc 2).bin
Metal Gear Solid ,1998-07-24 10:54:36,/MGS/SLPM_861.11,9c0522f843ea8650ef95a810c51f9c02,1998-07-24 10:57:10,/MGS/STAGE.DIR,2f54061219e0c180dc7451755f1707c1,1998-07-24 11:02:55,,"Metal Gear Solid (Japan, Asia) (Disc 1) (Ichi) (Premium Package).bin"
Metal Gear Solid ,1998-07-24 10:54:36,/MGS/SLPM_861.12,9c0522f843ea8650ef95a810c51f9c02,1998-07-24 10:59:52,/MGS/STAGE.DIR,ce6578762fde3423df5a564ae2482c9f,1998-07-24 12:57:48,,"Metal Gear Solid (Japan, Asia) (Disc 2) (Ni) (Premium Package).bin"
Metal Gear Solid ,1998-04-27 10:47:02,/MGS/SLPM_802.54,d390f785c67e579f0764cd59dddc558f,1998-04-27 10:49:58,/MGS/STAGE.DIR,bb56d4bf930bd14c68b5e8c5a649e427,1998-04-27 10:50:12,,Metal Gear Solid (Japan) (Demo 1).bin
Metal Gear Solid ,1998-06-17 16:40:12,/MGS/SLPM_860.98,3821ca6994d645236236e2980cb9912a,1998-06-17 16:48:28,/MGS/STAGE.DIR,9a90fa561c044c34cb80b7760b5085e2,1998-06-18 19:07:49,,Metal Gear Solid (Japan) (Demo 2).bin
Metal Gear Solid ,1998-07-24 10:54:36,/MGS/SLPM_861.11,9c0522f843ea8650ef95a810c51f9c02,1998-07-24 10:57:10,/MGS/STAGE.DIR,2f54061219e0c180dc7451755f1707c1,1998-07-24 14:33:44,,Metal Gear Solid (Japan) (Disc 1) (Ichi).bin
Metal Gear Solid ,1998-07-24 10:54:36,/MGS/SLPM_861.12,9c0522f843ea8650ef95a810c51f9c02,1998-07-24 10:59:52,/MGS/STAGE.DIR,ce6578762fde3423df5a564ae2482c9f,1998-07-24 15:48:05,,Metal Gear Solid (Japan) (Disc 2) (Ni).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_017.34,1272e39c95694a1bb7843775a5db4ce4,1999-07-15 19:25:02,/MGS/STAGE.DIR,d6c8c5c04cd2b9df43887ca154073288,1999-07-23 09:29:46,,Metal Gear Solid (Spain) (Disc 1) (Rev 1).bin
Metal Gear Solid ,1998-10-21 13:06:56,/SLES_017.34,1272e39c95694a1bb7843775a5db4ce4,1999-04-05 20:37:58,/MGS/STAGE.DIR,8c063701692ae10217edadab23f475de,1999-04-06 13:13:35,,Metal Gear Solid (Spain) (Disc 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_117.34,c36777317f31f6b053e2fcebec13089a,1999-07-15 19:30:10,/MGS/STAGE.DIR,2c3c7da88964ad3361df3ae4bb95fec7,1999-07-23 11:14:41,,Metal Gear Solid (Spain) (Disc 2) (Rev 1).bin
Metal Gear Solid ,1998-10-21 13:07:02,/SLES_117.34,c36777317f31f6b053e2fcebec13089a,1999-04-05 20:41:54,/MGS/STAGE.DIR,be8379fb72fc8afcc75da01e4fb8d86f,1999-04-06 14:34:36,,Metal Gear Solid (Spain) (Disc 2).bin
Metal Gear Solid ,1998-08-03 10:33:00,/MGS/SLUS_900.35,b05394fc92b7ce0ef5d6fe534900d382,1998-08-03 10:35:56,/MGS/STAGE.DIR,b91cfd26fae354ec2118ad2e0acd6d0b,1998-08-03 11:40:47,,Metal Gear Solid (USA) (Demo).bin
Metal Gear Solid ,1998-09-16 16:12:04,/SLUS_005.94,2efaa2b2fbc54bfa5b14444db6b47f1b,1998-09-16 16:16:28,/MGS/STAGE.DIR,7e68807ae2ed39221bc8f4c625d9df1c,1998-09-16 17:45:23,,Metal Gear Solid (USA) (Disc 1) (Rev 1).bin
Metal Gear Solid ,1998-09-09 13:03:12,/SLUS_005.94,b3da3915b68e72deeeeb8f6cadac16ea,1998-09-09 13:07:38,/MGS/STAGE.DIR,2b38194b2e47e9b8ef4bd619671b3ba6,1998-09-09 14:33:36,,Metal Gear Solid (USA) (Disc 1).bin
Metal Gear Solid ,1998-09-16 16:12:04,/SLUS_007.76,2efaa2b2fbc54bfa5b14444db6b47f1b,1998-09-16 16:20:48,/MGS/STAGE.DIR,992bbdf03909001b2f8fa230cfdfb9da,1998-09-16 20:07:54,,Metal Gear Solid (USA) (Disc 2) (Rev 1).bin
Metal Gear Solid ,1998-09-09 13:03:12,/SLUS_007.76,b3da3915b68e72deeeeb8f6cadac16ea,1998-09-09 13:12:02,/MGS/STAGE.DIR,6a1953c7f42c0c812ad60f61501143b4,1998-09-09 17:02:18,,Metal Gear Solid (USA) (Disc 2).bin
Metal Jacket ,1995-08-01 09:58:40,/PSX.EXE,e82b317b95b78fc45e1fa2c90ada529d,,,,1994-12-18 08:19:07,,Metal Jacket (Japan).bin
Metal Slug: Super Vehicle-001 ,1997-05-12 16:59:28,/SLPS_009.50,258df69838a45f51481005dc47ba8e0f,,,,1997-04-03 18:28:02,,"Metal Slug - Super Vehicle-001 (Japan, Asia).bin"
Metal Slug X: Super Vehicle-001 ,2000-12-04 05:02:46,/SLPM_864.56,e85b4e7299ba4d90f65600d51185d5ca,,,,,,Metal Slug X - Super Vehicle-001 (Japan).bin
Metal Slug X ,2001-08-30 15:05:40,/SLES_035.75,990845cf0f56dbea5b1febdd38911b6b,,,,2001-07-11 12:00:00,,Metal Slug X (Europe).bin
Metal Slug X ,2001-02-15 14:18:04,/SLUS_012.12,58b0802cb22802c1432b990b2af037de,,,,,,Metal Slug X (USA).bin
Metamor Panic: Doki Doki Youma Busters!! ,1995-10-27 03:21:34,/SLPS_000.39,50ca64b66e585a05a439aa936d9dca64,1995-11-01 06:18:18,/SIMDIR.DAT,ddc310baeadd27614843219dbb07b946,1995-11-01 06:18:46,,Metamor Panic - Doki Doki Youma Busters!! (Japan) (Track 1).bin
Mezase! Meimon Yakyuubu ,1999-01-31 21:51:34,/SLPS_019.11,324cb979e2e015720684696647938501,,,,1999-02-01 09:00:00,,Mezase! Meimon Yakyuubu (Japan).bin
Mezase! Senkyuu-ou ,1996-02-27 00:00:00,/SLPS_003.13,7dce9f01b29fd8103c3a08d8340687a5,,,,1996-02-27 00:00:00,,Mezase! Senkyuu-ou (Japan).bin
Mezase! Skymark: Challenge Airline Pilot ,1999-04-20 17:11:38,/SLPS_021.98,91d261e3601393f0584f88201083fdd2,,,,1999-07-06 10:00:00,,Mezase! Skymark - Challenge Airline Pilot (Japan).bin
MGG: Manic Game Girl ,2002-04-29 20:00:00,/SLPM_885.01,46332f244e52afc90abbb514042eaee6,,,,2002-04-29 19:30:55,,MGG - Manic Game Girl (Korea).bin
Michael Owen's World League Soccer '99 ,1998-09-21 15:24:28,/SLES_015.94,21af7e00fa0f8ebc4bf77dc0ebb3d6ec,1998-10-04 20:48:12,/WELCOME.STR,ef791e701b2c3f2718a67e80ab44a76d,1998-10-10 12:00:00,,"Michael Owen's World League Soccer '99 (Europe) (En,Fr,It) (Track 1).bin"
Michael Schumacher Racing World Kart 2002 ,2002-05-29 14:00:28,/SLES_039.31,26c743af41f0f9db4a113c0a34bb90d5,2002-05-29 14:14:16,/DATA/MENU/LANGUAGE.INI,5b61f748d4ad7db5b9d6ad34e0dbbe40,2002-06-14 14:24:32,,"Michael Schumacher Racing World Kart 2002 (Europe) (En,Fr,De,Es,It) (Track 01).bin"
Michelin Rally Masters: Race of Champions ,2000-03-30 23:37:19,/SLES_015.45,65ddde0c90f870279f191ee09fb0850c,,,,,,"Michelin Rally Masters - Race of Champions (Europe) (En,De,Sv) (Track 1).bin"
Michelin Rally Masters: Race of Champions ,2000-03-30 20:06:33,/SLES_023.95,297f57f6b00ba10fc665a634b59f69a1,,,,,,"Michelin Rally Masters - Race of Champions (Europe) (Fr,Es,It) (Track 1).bin"
Michelin Rally Masters: Race of Champions ,2000-08-16 15:09:16,/SLUS_012.29,0f926f789213c10645a3363e67eaec5c,2000-09-05 01:01:00,/CARS/CAR01/CAR.AUT,adcc6679ccd7e48ff3e19d798b086dc5,,,"Michelin Rally Masters - Race of Champions (USA) (En,Fr,Es) (Track 1).bin"
Michinoku Hitou Koi Monogatari Kai ,1999-11-16 20:26:28,/SLPS_025.02,b9a61bb61d3f694ed487c509d4833a13,,,,1999-11-16 20:30:26,,Michinoku Hitou Koi Monogatari Kai (Japan).bin
Mickey's Wild Adventure ,1996-01-05 11:02:12,/SCES_001.63,86f00b67966149cb7cd8cdadf1e29022,1996-02-12 13:11:52,/SYSTEM.CNF,953266aede890262ab7ad26c025bb5aa,1996-02-12 14:00:00,,Mickey's Wild Adventure (Europe) (EDC) (Track 01).bin
Mickey's Wild Adventure ,1996-01-05 11:02:12,/SCES_001.63,86f00b67966149cb7cd8cdadf1e29022,1996-02-12 13:11:52,/SYSTEM.CNF,953266aede890262ab7ad26c025bb5aa,1996-02-12 14:00:00,,Mickey's Wild Adventure (Europe) (Track 01).bin
Micro Machines ,1997-12-10 09:32:38,/SLPS_011.11,6373c018cd7a58bef100dc6075701bec,,,,1997-12-11 01:20:00,1997-12-11 01:20:00,Micro Machines (Japan).bin
Micro Machines V3 ,1997-02-18 17:56:58,/SLES_000.16,0a10272e38cfa4a7c47e050241417ba6,1997-02-25 17:44:24,/MMV3/MICRO/VEHICLES.DAT,cd3dc08a3cd9b5d25d3d0e47ee902b97,1997-02-25 17:48:11,1997-02-25 17:48:11,"Micro Machines V3 (Europe) (En,Fr,De,Es,It) (EDC).bin"
Micro Machines V3 ,1997-02-18 17:56:58,/SLES_000.16,0a10272e38cfa4a7c47e050241417ba6,1997-02-25 17:44:24,/MMV3/MICRO/VEHICLES.DAT,cd3dc08a3cd9b5d25d3d0e47ee902b97,1997-02-25 17:48:11,1997-02-25 17:48:11,"Micro Machines V3 (Europe) (En,Fr,De,Es,It).bin"
Micro Machines V3 ,1997-11-17 17:42:12,/SLUS_005.59,05f3d57ecf9c7bc610da908d3f7456f4,1997-11-17 18:48:54,/MMV3/MICRO/MICRO.ENG,6db07ba31d34b46c5d20c918aca6090c,1997-11-17 17:42:29,1997-11-17 17:42:29,Micro Machines V3 (USA).bin
Micro Maniacs ,2000-02-22 15:48:44,/SLES_019.21,d3096fc1905a4499cad37fd195aeca93,2000-02-22 15:48:48,/MANIACS/BIN/DOB_BIN.MNG,2738d1fd3925f01c66042ad4d4c330eb,,,"Micro Maniacs (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Midnight in Vegas ,2000-03-07 15:45:10,/SLES_024.99,68b6d75aa8562a33373d1ec6b8c6d8a7,,,,,,"Midnight in Vegas (Europe) (En,Fr,De) (Rev 1).bin"
Midnight in Vegas ,2000-02-16 21:47:32,/SLES_024.99,68b6d75aa8562a33373d1ec6b8c6d8a7,,,,,,"Midnight in Vegas (Europe) (En,Fr,De).bin"
Midnight Run: Road Fighter 2 ,1997-10-20 12:30:52,/SLES_005.90,c82cd7642405a20ed16a7d980e96bda6,,,,1997-10-21 13:14:43,1997-10-21 23:59:59,Midnight Run - Road Fighter 2 (Europe).bin
Midnight Run: Road Fighter 2 ,1997-09-10 12:09:06,/SLPM_860.22,7662c082013afe125c22fbff4fe09d3f,1997-09-17 17:30:50,/MOVIE/KONAMIJ1.STR,9b08841d0924b1e64b0db467f832fac3,1997-09-17 12:23:44,1997-09-17 23:59:59,"Midnight Run - Road Fighter 2 (Japan) (En,Ja).bin"
Midori no Makibao: Kuroi Inazuma Shiroi Kiseki ,1997-12-14 05:10:18,/SLPS_013.12,d776a1c6f76e77eba4bd24c5e6f24f1f,1998-01-11 16:37:16,/MENU.EXE,67bdb252865775f68cd57dd9338b5fa8,1998-01-11 17:00:00,,Midori no Makibao - Kuroi Inazuma Shiroi Kiseki (Japan).bin
Mighty Hits ,1996-11-20 12:00:00,/SLPS_005.83,7c18d3433c8704c45c96d2881817e47e,,,,1996-11-20 12:00:00,,Mighty Hits (Japan).bin
Mighty Hits Special ,1999-10-18 10:59:10,/SLES_022.44,68329a7a02230e6cf51fd7280d73c5ec,1999-10-18 10:59:22,/1/23.DAT,f931386f0ce77f157b9b725fbd3c5fd6,1999-10-18 11:11:25,,"Mighty Hits Special (Europe) (En,Fr,De).bin"
Mighty Hits Special ,1999-06-06 23:42:46,/SLPS_021.65,298e8bf6676544c94df56bfba1601db5,,,,1999-06-07 00:57:38,,Mighty Hits Special (Japan).bin
Mikagura Shoujo Tanteidan ,1998-08-17 06:19:30,/SLPS_016.11,8db7a5923c57445ae23223b5087f67d6,,,,1998-08-17 07:00:00,,Mikagura Shoujo Tanteidan (Japan) (Disc 1) (Honpen Disc Ichi).bin
Mikagura Shoujo Tanteidan ,1998-08-17 06:19:30,/SLPS_016.12,8db7a5923c57445ae23223b5087f67d6,,,,1998-08-17 07:00:00,,Mikagura Shoujo Tanteidan (Japan) (Disc 2) (Honpen Disc Ni).bin
Mikagura Shoujo Tanteidan ,1998-08-17 06:19:30,/SLPS_016.13,8db7a5923c57445ae23223b5087f67d6,,,,1998-08-17 07:00:00,,Mikagura Shoujo Tanteidan (Japan) (Disc 3) (Intermission Disc).bin
Mikagura Shoujo Tanteidan ,1998-08-17 06:19:30,/SLPS_016.14,8db7a5923c57445ae23223b5087f67d6,,,,1998-08-17 07:00:00,,Mikagura Shoujo Tanteidan (Japan) (Disc 4) (Special Disc).bin
Mikagura Shoujo Tanteidan + Neko Zamurai ,1998-07-04 22:42:04,/SLPM_802.83,88ed0a386496545d2009fe8de589680f,,,,1998-07-05 15:00:00,,Mikagura Shoujo Tanteidan + Neko Zamurai (Japan) (Demo).bin
Mike Tyson Boxing ,2000-08-31 22:33:14,/SLES_028.39,f0e52be40d1a793195ac9be2357921d3,,,,,,"Mike Tyson Boxing (Europe) (En,Fr,De,Es,It).bin"
Mike Tyson Boxing ,2000-09-25 16:56:22,/SLUS_011.62,e029c45973bea7aa3aa0d7f3e3c0036b,,,,,,"Mike Tyson Boxing (USA) (En,Fr,Es).bin"
Milky Season ,2002-01-10 02:56:54,/SLPS_033.67,eec28036b81b7f34f4c9e344e02038c3,,,,2002-01-10 03:00:00,,Milky Season (Japan).bin
Mille Miglia ,2000-08-24 09:31:30,/SLES_028.26,bd606a15578ebe58f9ce183ffa3b7a85,,,,,,"Mille Miglia (Europe) (En,Fr,De,Es,It) (Track 1).bin"
Millennium Soldier: Expendable ,1999-11-02 08:47:24,/SLES_017.16,89e9c647476d99be2b578d289ff7bc1f,1999-11-02 11:33:38,/PSXTRAX/7.DA,d41d8cd98f00b204e9800998ecf8427e,1999-11-02 14:20:00,,"Millennium Soldier - Expendable (Europe) (En,Fr,De,Es,It) (Track 01).bin"
Million Classic ,1999-01-11 14:00:16,/SLPM_803.97,f2c6eec82d52dff9eb1a8e2a1ae36e47,1999-01-11 14:00:24,/DAT.ARC,0b354a12ff4671e512aa7bbba109e824,1999-02-05 03:40:40,,Million Classic (Japan) (Disc 1) (Honpen Game Sen'you) (Nescafe-ban) (Track 1).bin
Million Classic ,1999-01-11 14:00:16,/SLPS_016.09,4cbc7bbc362f3b3ed422fa5f9e4e785f,1999-01-11 14:00:24,/DAT.ARC,3a9f16c168c272436fd18901315938c8,1999-02-05 03:40:40,,Million Classic (Japan) (Disc 1) (Honpen Game Sen'you) (Track 1).bin
Million Classic ,1999-02-05 08:19:18,/SLPM_803.98,4cc1614c91f3d8694fc0113573d70b65,1999-02-12 17:10:54,/SYSTEM.CNF,41e43ca56347c66daadcfad72799ffd1,1999-02-05 08:59:02,,Million Classic (Japan) (Disc 2) (Taisen Game Sen'you) (Nescafe-ban) (Track 1).bin
Million Classic ,1999-01-11 14:00:16,/SLPS_016.10,b97e9db9aa7e0a4925910e721f01b495,1999-01-11 14:00:24,/DAT.ARC,8292466e9a74b508ded6f58a01ff342f,1999-02-05 08:59:02,,Million Classic (Japan) (Disc 2) (Taisen Game Sen'you) (Track 1).bin
"Millionen Show, Die ",2001-10-18 15:02:18,/SLES_035.88,c19487346e8b8597776997999eb664d4,,,,2001-10-18 11:20:08,,"Millionen Show, Die (Austria).bin"
Minakata Hakudou Toujou ,1997-07-02 00:52:58,/SLPS_009.51,a5fd6649c2f2ddb3801690235e9ce128,,,,1997-07-02 01:00:00,,Minakata Hakudou Toujou (Japan) (Disc 1) (Track 1).bin
Minakata Hakudou Toujou ,1997-07-02 00:52:58,/SLPS_009.52,a5fd6649c2f2ddb3801690235e9ce128,,,,1997-07-02 01:00:00,,Minakata Hakudou Toujou (Japan) (Disc 2) (Track 1).bin
Mini Yonku Bakusou Kyoudai Let's & Go!! WGP Hyper Heat ,1997-10-07 00:00:00,/SLPS_010.78,ea560b6878e6e1ffb5900b40ab50ca1a,,,,1997-10-07 00:00:00,,Mini Yonku Bakusou Kyoudai Let's & Go!! WGP Hyper Heat (Japan).bin
Mini-Moni. Dice de Pyon! ,2002-01-25 11:21:58,/SLPM_870.15,93afbd140013af33536ed2e3bbcbe1ba,,,,2002-01-25 11:30:00,,Mini-Moni. Dice de Pyon! (Japan).bin
Mini-Moni. Shakatto Tambourine! da Pyon! ,2002-07-22 00:00:00,/SLPM_870.79,f549788ebfecece860b72ae422fbf40b,,,,2002-07-22 00:00:00,,Mini-Moni. Shakatto Tambourine! da Pyon! (Japan) (Doukonban).bin
Mini-Moni. Shakatto Tambourine! da Pyon! ,2002-07-22 00:00:00,/SLPM_871.32,f549788ebfecece860b72ae422fbf40b,,,,2002-07-22 00:00:00,,Mini-Moni. Shakatto Tambourine! da Pyon! (Japan).bin
Mini-Moni. Step Pyon Pyon Pyon ,2002-11-05 14:50:18,/SLPM_871.95,16885fef370fc7656a54a7b225237468,,,,2002-11-05 14:20:00,,Mini-Moni. Step Pyon Pyon Pyon (Japan).bin
Minna Atsumare! Igo Kyoushitsu ,2003-08-20 18:15:34,/SLPS_035.54,195025414322435a6f6c030b41e9f9ec,,,,2003-06-09 16:53:15,,Minna Atsumare! Igo Kyoushitsu (Japan).bin
Minna no Golf ,1997-05-23 19:11:31,/SCPS_100.42,b5eff0843de2af717234f17f9d7bf964,,,,1997-05-23 19:15:00,,"Minna no Golf (Japan, Asia).bin"
Minna no Golf ,1997-05-06 15:43:38,/PCPX_960.76,9011a6c91102e9149d8520f1db116f91,,,,1997-05-06 16:00:00,,Minna no Golf (Japan) (Demo).bin
Minna no Golf 2 ,1999-11-01 10:42:43,/SCPS_100.93,b270c0787d5777ad4e919a09114b4a24,,,,1999-11-01 10:42:43,,Minna no Golf 2 (Japan) (Rev 1).bin
